Date,Rain,ONI,NIA,MWSS,Dam
03/30/2011,5.5,-0.9,22.883102,39.22,196.21
03/31/2011,2.5,-0.9,23.248842,38.50,196.2
04/01/2011,0.5,-0.7,9.177083,37.96,196.32
04/02/2011,0,-0.7,7.9652777,37.66,196.4
04/03/2011,0,-0.7,7.8506947,38.41,196.32
04/04/2011,0.25,-0.7,7.8993053,37.62,196.2
04/05/2011,0.5,-0.7,7.2615743,37.27,196.11
04/06/2011,0.25,-0.7,7.3078704,37.14,196.04
04/07/2011,0.25,-0.7,7.596065,36.89,195.97
04/08/2011,1.25,-0.7,7.7222223,35.96,195.94
04/09/2011,4.75,-0.7,7.603009,38.09,195.89
04/10/2011,13.75,-0.7,7.5196757,36.91,195.88
04/11/2011,0,-0.7,7.962963,37.80,195.98598
04/12/2011,0,-0.7,7.9675927,38.60,195.88
04/13/2011,0,-0.7,37.868057,36.64,195.79
04/14/2011,0,-0.7,14.524305,38.56,195.62
04/15/2011,0,-0.7,7.6041665,38.38,195.45
04/16/2011,0,-0.7,2.9756944,37.97,195.21
04/17/2011,0,-0.7,2.9398148,37.76,195.07
04/18/2011,2.25,-0.7,2.7800925,37.98,194.94
04/19/2011,2,-0.7,2.988426,39.00,194.83
04/20/2011,3.25,-0.7,5.778935,38.83,194.72
04/21/2011,7.5,-0.7,6.03125,46.29,194.63
04/22/2011,0.5,-0.7,6,41.46,194.49
04/23/2011,0,-0.7,6.0069447,43.77,194.37
04/24/2011,2.25,-0.7,5.767361,41.53,194.27
04/25/2011,2.25,-0.7,5.611111,41.66,194.14
04/26/2011,1.25,-0.7,5.869213,36.48,193.97
04/27/2011,10.5,-0.7,5.997685,37.50,193.88
04/28/2011,3.25,-0.7,6.046296,37.66,193.8
04/29/2011,0.25,-0.7,5.9340277,37.80,193.62
04/30/2011,12.25,-0.7,5.5729165,38.18,193.39
05/01/2011,4.75,-0.6,5.664352,38.00,193.27
05/02/2011,0,-0.6,5.795139,38.45,193.19
05/03/2011,0.25,-0.6,5.846065,38.00,193.02
05/04/2011,2.75,-0.6,7.611111,38.23,192.92
05/05/2011,1,-0.6,8.125,37.88,192.79
05/06/2011,0,-0.6,31.958334,37.65,192.6
05/07/2011,0,-0.6,0.7141204,37.91,192.5
05/08/2011,4.5,-0.6,0,37.95,192.1
05/09/2011,94.25,-0.6,0,18.89,192.47
05/10/2011,22.5,-0.6,8.33912,32.22,192.72
05/11/2011,0.25,-0.6,8.172454,36.93,192.84
05/12/2011,0,-0.6,7.9305553,37.21,192.58
05/13/2011,0.75,-0.6,5.252315,37.32,192.53
05/14/2011,0.25,-0.6,0,37.57,192.34
05/15/2011,0.75,-0.6,0,37.46,192.19
05/16/2011,0,-0.6,0,37.69,192.05
05/17/2011,0.25,-0.6,0,37.75,191.95
05/18/2011,14,-0.6,0,37.89,191.88
05/19/2011,23.25,-0.6,0,37.84,191.89
05/20/2011,3.25,-0.6,0,37.55,191.84
05/21/2011,7,-0.6,0,37.45,191.83
05/22/2011,0.5,-0.6,0,37.21,191.76
05/23/2011,2.25,-0.6,0,37.55,191.66
05/24/2011,2.25,-0.6,0,33.80,191.55
05/25/2011,6,-0.6,0,28.41,191.47
05/26/2011,0,-0.6,0,28.37,191.4
05/27/2011,20.25,-0.6,0,28.27,191.39
05/28/2011,11.25,-0.6,0,30.94,191.34
05/29/2011,8.25,-0.6,0,26.46,191.32
05/30/2011,4,-0.6,0,28.18,191.28
05/31/2011,1,-0.6,0,33.64,191.23
06/01/2011,0,-0.4,0,33.30,191.19
06/02/2011,0.25,-0.4,0,33.92,191.06
06/03/2011,0.75,-0.4,0,35.85,191
06/04/2011,7.75,-0.4,0,37.42,190.89
06/05/2011,1.5,-0.4,0,38.22,190.81
06/06/2011,0,-0.4,0,38.38,190.69
06/07/2011,0,-0.4,0,37.99,190.57
06/08/2011,35,-0.4,0,24.54,190.57
06/09/2011,56.75,-0.4,0,26.63,191.23
06/10/2011,4.5,-0.4,0,29.43,192.12
06/11/2011,1,-0.4,0,29.18,192.52
06/12/2011,1.75,-0.4,0,29.27,192.64
06/13/2011,1,-0.4,0,31.27,192.64
06/14/2011,0.25,-0.4,0,31.66,192.59
06/15/2011,2.75,-0.4,0,31.77,192.58
06/16/2011,0.25,-0.4,0,32.54,192.75
06/17/2011,7.25,-0.4,0,32.94,192.77
06/18/2011,3,-0.4,0,23.32,192.79
06/19/2011,7.25,-0.4,0,23.00,192.82
06/20/2011,82.75,-0.4,0,8.80,193.64
06/21/2011,37,-0.4,0,7.10,194.55
06/22/2011,10.75,-0.4,0,18.21,195.12
06/23/2011,3.25,-0.4,0,17.15,195.41
06/24/2011,80,-0.4,0,7.10,197
06/25/2011,98,-0.4,0,7.26,200.48
06/26/2011,23.25,-0.4,0,7.31,202.3
06/27/2011,0,-0.4,0,7.38,203.01
06/28/2011,0.5,-0.4,0,8.85,203.47
06/29/2011,0.5,-0.4,0,17.05,203.81
06/30/2011,2.75,-0.4,0,19.92,204.05
07/01/2011,1,-0.5,0,22.15,204.24
07/02/2011,0.25,-0.5,0,28.08,204.31
07/03/2011,4,-0.5,0,28.47,204.38
07/04/2011,0,-0.5,0,28.11,204.4
07/05/2011,3,-0.5,0,27.87,204.4
07/06/2011,3.67,-0.5,32.21528,30.80,204.3
07/07/2011,2.33,-0.5,31.789352,39.01,204.19
07/08/2011,10.5,-0.5,0,35.77,204.04
07/09/2011,24.67,-0.5,0,29.29,203.99
07/10/2011,46,-0.5,0,18.48,204.3
07/11/2011,6,-0.5,0,35.56,204.48
07/12/2011,3.33,-0.5,30.230324,35.25,204.52
07/13/2011,2.33,-0.5,32.126156,35.78,204.37
07/14/2011,2.67,-0.5,31.366898,40.19,204.21
07/15/2011,0,-0.5,36.101852,40.22,204.03
07/16/2011,0.33,-0.5,35.994213,40.20,203.85
07/17/2011,9,-0.5,36.29977,40.04,203.66
07/18/2011,1.33,-0.5,36.45949,40.59,203.43
07/19/2011,1,-0.5,36.625,40.54,203.22
07/20/2011,7,-0.5,36.752316,40.47,203
07/21/2011,0,-0.5,36.80324,40.34,202.76
07/22/2011,3.33,-0.5,37.239582,38.68,202.51
07/23/2011,0.33,-0.5,38.282406,37.88,202.26
07/24/2011,2,-0.5,38.29514,42.24,202.05
07/25/2011,16,-0.5,36.788193,43.57,201.8
07/26/2011,14.33,-0.5,36.79051,24.79,201.6
07/27/2011,9,-0.5,36.006943,23.37,201.75
07/28/2011,36.67,-0.5,37.633102,24.07,201.99
07/29/2011,5.33,-0.5,37.650463,21.62,201.99
07/30/2011,62.33,-0.5,38.037037,7.47,202.22
07/31/2011,14.33,-0.5,38.21412,8.98,202.42
08/01/2011,10,-0.6,37.17014,18.57,202.48
08/02/2011,39.33,-0.6,37.57523,8.18,202.71
08/03/2011,1.33,-0.6,37.359955,7.49,202.99
08/04/2011,9.33,-0.6,37.741898,21.10,203.13
08/05/2011,13,-0.6,37.369213,22.17,203.26
08/06/2011,5.33,-0.6,37.30787,24.22,203.35
08/07/2011,62,-0.6,37.373844,11.67,203.63
08/08/2011,15.33,-0.6,37.61227,24.16,203.88
08/09/2011,0,-0.6,37.58912,31.89,203.93
08/10/2011,1,-0.6,37.25347,31.74,203.92
08/11/2011,9.67,-0.6,32.672455,31.70,203.94
08/12/2011,0,-0.6,32.26852,37.03,203.87
08/13/2011,3,-0.6,0,0.00,203.81
08/14/2011,3.67,-0.6,32.127316,38.06,204
08/15/2011,23.67,-0.6,32.09375,40.21,204.43
08/16/2011,0,-0.6,37.39699,40.15,204.68
08/17/2011,1.33,-0.6,34.54051,40.86,204.65
08/18/2011,5,-0.6,35.810184,40.89,204.71
08/19/2011,5.33,-0.6,38.094906,40.86,204.68
08/20/2011,7.33,-0.6,36.144676,40.50,204.69
08/21/2011,1,-0.6,37.45602,39.99,204.69
08/22/2011,4,-0.6,37.469906,39.99,204.63
08/23/2011,7,-0.6,37.63889,39.37,204.55
08/24/2011,13.33,-0.6,37.63773,43.31,204.49
08/25/2011,2,-0.6,36.962963,44.25,204.4
08/26/2011,3,-0.6,37.37037,43.93,204.25
08/27/2011,33.33,-0.6,37.150463,22.20,204.24
08/28/2011,72.67,-0.6,36.913193,7.13,204.92
08/29/2011,7,-0.6,37.125,7.27,205.95
08/30/2011,12.67,-0.6,36.84722,10.82,206.55
08/31/2011,5.33,-0.6,36.055557,20.43,206.9
09/01/2011,20.33,-0.8,36.83102,7.08,207.24
09/02/2011,7.33,-0.8,37.03588,12.58,207.48
09/03/2011,0.67,-0.8,36.989582,23.74,207.54
09/04/2011,37,-0.8,38.25463,19.61,207.87
09/05/2011,48.5,-0.8,44.36111,14.29,208.1
09/06/2011,72.5,-0.8,57.53472,7.35,208.3
09/07/2011,1,-0.8,78.39931,13.06,208.32
09/08/2011,0.5,-0.8,59.864582,21.87,208.17
09/09/2011,35,-0.8,59.63426,11.43,208.16
09/10/2011,12,-0.8,60.45139,8.23,208.17
09/11/2011,1,-0.8,61.449074,22.96,208.08
09/12/2011,24,-0.8,61.51736,22.83,208.02
09/13/2011,1.5,-0.8,56.36111,23.06,207.88
09/14/2011,4.5,-0.8,52.408566,41.84,207.7
09/15/2011,3.5,-0.8,89.729164,52.06,207.58
09/16/2011,1.5,-0.8,53.21412,45.72,207.36
09/17/2011,4.5,-0.8,53.479168,51.28,207.24
09/18/2011,69.5,-0.8,53.613426,46.34,207.21
09/19/2011,15,-0.8,38.403934,40.24,207.07
09/20/2011,12.5,-0.8,35.61111,35.60,207.07
09/21/2011,0,-0.8,35.695602,40.04,206.99
09/22/2011,12.5,-0.8,35.427082,28.59,206.89
09/23/2011,43,-0.8,39.15162,33.29,206.76
09/24/2011,22.5,-0.8,40.255787,23.28,206.72
09/25/2011,1.5,-0.8,39.296295,28.56,206.49
09/26/2011,3,-0.8,38.84722,18.69,206.32
09/27/2011,173,-0.8,27.297453,4.57,208.74
09/28/2011,98.5,-0.8,54.300926,13.24,213.87
09/29/2011,12,-0.8,64.40856,23.58,213.97
09/30/2011,0.5,-0.8,53.34375,23.28,213.18
10/01/2011,31.5,-1,69.18866,22.81,213.21
10/02/2011,18.5,-1,71.125,23.01,213.3
10/03/2011,6.5,-1,71.047455,23.31,213.45
10/04/2011,6.5,-1,70.577545,23.17,213.42
10/05/2011,2.5,-1,38.550926,12.83,213.41
10/06/2011,0,-1,59.988426,22.76,213.39
10/07/2011,0,-1,67.58796,22.79,213.29
10/08/2011,37.5,-1,77.83102,22.68,213.4
10/09/2011,36,-1,83.78125,22.42,213.76
10/10/2011,18.5,-1,77.27894,22.88,213.92
10/11/2011,1,-1,66.36574,22.65,213.89
10/12/2011,1.5,-1,83.21759,22.70,213.85
10/13/2011,46.5,-1,83.15509,23.75,214.29
10/14/2011,9,-1,84.00463,27.15,214.01
10/15/2011,0.5,-1,84.357635,30.00,213.42
10/16/2011,0,-1,84.24537,29.73,212.55
10/17/2011,6.5,-1,83.375,30.19,211.65
10/18/2011,0,-1,84.06134,32.53,210.83
10/19/2011,0,-1,85.46991,36.49,210.49
10/20/2011,0,-1,85.6956,36.12,210.22
10/21/2011,0,-1,86.14931,31.08,209.94
10/22/2011,2.5,-1,10.196759,39.63,209.69
10/23/2011,1.5,-1,9.690972,37.07,209.68
10/24/2011,1.5,-1,50.609955,36.94,209.72
10/25/2011,0,-1,85.92477,39.20,209.46
10/26/2011,0,-1,86.265045,30.09,209.22
10/27/2011,0,-1,86.326385,31.77,208.9
10/28/2011,0,-1,87.05556,18.33,208.54
10/29/2011,0,-1,86.07523,18.44,208.19
10/30/2011,0.33,-1,87.18981,18.50,207.83
10/31/2011,1.33,-1,86.203705,18.37,207.49
11/01/2011,1.67,-1.1,85.78704,18.38,207.17
11/02/2011,24.33,-1.1,54.04861,18.39,207.02
11/03/2011,57,-1.1,15.390046,23.15,207.71
11/04/2011,66.67,-1.1,51.175926,21.86,209.3
11/05/2011,18,-1.1,86.30556,27.00,210.64
11/06/2011,110.33,-1.1,85.49537,18.42,212.09
11/07/2011,4.67,-1.1,84.296295,17.75,212.93
11/08/2011,4.33,-1.1,84.06713,19.88,213.09
11/09/2011,38.33,-1.1,84.78472,20.58,213.27
11/10/2011,0,-1.1,84.71644,25.03,213.2
11/11/2011,0,-1.1,84.59722,32.64,213.02
11/12/2011,2.67,-1.1,85.388885,32.81,212.8
11/13/2011,0,-1.1,84.99306,32.86,212.55
11/14/2011,2,-1.1,84.06829,32.76,212.28
11/15/2011,45.67,-1.1,84.90394,32.90,212.55
11/16/2011,54.33,-1.1,86.041664,32.95,213.71
11/17/2011,0.67,-1.1,84.052086,32.81,213.85
11/18/2011,3,-1.1,84.0081,33.38,213.96
11/19/2011,0,-1.1,84.44907,33.66,213.91
11/20/2011,0,-1.1,84.04282,7.71,213.77
11/21/2011,1.67,-1.1,82.41204,17.77,213.52
11/22/2011,44,-1.1,83.989586,18.26,214.01
11/23/2011,12.33,-1.1,83.74653,18.76,214.47
11/24/2011,18,-1.1,82.608795,19.92,214.8
11/25/2011,1.67,-1.1,83.270836,22.58,215.02
11/26/2011,7.33,-1.1,83.19676,23.25,214.9
11/27/2011,4.67,-1.1,82.93981,23.31,214.44
11/28/2011,0,-1.1,84.24306,29.05,213.8
11/29/2011,0,-1.1,85.232635,33.96,213.11
11/30/2011,0,-1.1,83.798615,34.44,212.91
12/01/2011,0,-1,83.516205,34.46,212.71
12/02/2011,0.33,-1,69.40278,34.48,212.49
12/03/2011,23,-1,42.391205,34.72,212.36
12/04/2011,6.67,-1,53.241898,33.59,212.26
12/05/2011,165.67,-1,62.310184,29.45,214.21
12/06/2011,6.67,-1,82.46296,23.15,214.49
12/07/2011,29,-1,83.48727,20.95,215.02
12/08/2011,0.33,-1,81.28356,23.58,215.38
12/09/2011,13,-1,82.14468,21.09,215.59
12/10/2011,58.67,-1,79.19329,16.05,216.64
12/11/2011,17.33,-1,79.34259,16.14,216.5
12/12/2011,1.5,-1,81.69444,15.75,215.46
12/13/2011,0,-1,85.00579,16.31,214.86
12/14/2011,1.5,-1,83.770836,15.55,214.51
12/15/2011,13,-1,83.510414,14.52,214.19
12/16/2011,5.5,-1,81.08796,14.12,213.69
12/17/2011,7,-1,84.20949,13.83,213.35
12/18/2011,47,-1,83.93287,14.24,213.95
12/19/2011,10.5,-1,79.638885,13.44,214.05
12/20/2011,3,-1,84.704865,17.11,213.65
12/21/2011,1,-1,84.88079,20.25,213.15
12/22/2011,0,-1,85.145836,21.18,212.56
12/23/2011,0,-1,85.65741,26.04,212.39
12/24/2011,0.5,-1,85.829865,27.67,212.21
12/25/2011,3.5,-1,61.83912,32.51,212.08
12/26/2011,3,-1,64.95718,35.47,212.1
12/27/2011,3,-1,77.37847,34.27,212.07
12/28/2011,6,-1,77.14815,34.71,212.02
12/29/2011,3,-1,45.80787,35.81,211.96
12/30/2011,5.5,-1,44.25,40.45,212.11
12/31/2011,0.5,-1,40.203705,35.97,212.13
01/01/2012,0.5,-0.9,35.84838,35.32,212.13
01/02/2012,0,-0.9,31.81713,34.84,212.09
01/03/2012,0.5,-0.9,44.28125,37.13,211.99
01/04/2012,21.5,-0.9,46.08449,28.46,211.96
01/05/2012,9.5,-0.9,47.908566,31.72,212.34
01/06/2012,0,-0.9,48.655094,36.38,212.43
01/07/2012,4.5,-0.9,48.65278,35.12,212.4
01/08/2012,7,-0.9,49.63889,35.06,212.39
01/09/2012,26,-0.9,48.832176,33.22,212.53
01/10/2012,0.5,-0.9,48.819443,33.49,212.52
01/11/2012,0,-0.9,58.28588,37.51,212.63
01/12/2012,0,-0.9,84.87847,36.29,212.51
01/13/2012,0,-0.9,84.708336,35.95,212.29
01/14/2012,0,-0.9,48.747684,35.92,212.1
01/15/2012,0.5,-0.9,46.171295,33.16,212
01/16/2012,0,-0.9,35.92824,33.38,211.9
01/17/2012,2,-0.9,0,37.69,211.89
01/18/2012,0,-0.9,22.734953,37.47,211.87
01/19/2012,1,-0.9,41.45949,37.47,211.7
01/20/2012,0,-0.9,43.29514,37.48,211.53
01/21/2012,0,-0.9,43.116898,37.81,211.41
01/22/2012,0,-0.9,49.806713,37.73,211.28
01/23/2012,0,-0.9,48.57523,37.62,211.06
01/24/2012,0,-0.9,47.37963,37.69,210.86
01/25/2012,0,-0.9,48.70949,37.40,210.62
01/26/2012,0,-0.9,48.78125,37.86,210.41
01/27/2012,0,-0.9,50.185184,37.65,210.2
01/28/2012,0.5,-0.9,49.234955,38.01,209.99
01/29/2012,1,-0.9,49.773148,37.80,209.78
01/30/2012,2.5,-0.9,48.832176,37.99,209.54
01/31/2012,0,-0.9,48.945602,38.13,209.28
02/01/2012,0,-0.7,49.269676,37.68,209.06
02/02/2012,0,-0.7,49.85301,38.10,208.85
02/03/2012,0,-0.7,49.55324,38.71,208.63
02/04/2012,2,-0.7,50.22222,39.54,208.49
02/05/2012,3,-0.7,49.57176,38.86,208.35
02/06/2012,0.33,-0.7,48.158566,38.98,208.18
02/07/2012,0,-0.7,0,0.00,207.96
02/08/2012,0,-0.7,0,0.00,207.73
02/09/2012,0,-0.7,0,0.00,207.51
02/10/2012,0,-0.7,0,0.00,207.36
02/11/2012,0.5,-0.7,0,0.00,207.21
02/12/2012,0,-0.7,0,0.00,207.02
02/13/2012,13.5,-0.7,43.935184,34.71,207.11
02/14/2012,16.5,-0.7,47.6875,36.87,207.46
02/15/2012,0,-0.7,48.224537,35.00,207.48
02/16/2012,0,-0.7,48.648148,35.31,207.4
02/17/2012,11.5,-0.7,44.355324,35.82,207.35
02/18/2012,2.5,-0.7,44.18287,36.71,207.3
02/19/2012,2,-0.7,44.414352,39.31,207.27
02/20/2012,22.5,-0.7,43.140045,38.06,207.34
02/21/2012,10.5,-0.7,41.844906,36.83,207.55
02/22/2012,7.33,-0.7,43.56713,38.67,207.55
02/23/2012,1.5,-0.7,43.256943,38.70,207.47
02/24/2012,0,-0.7,42.484955,41.44,207.32
02/25/2012,0,-0.7,42.346066,39.55,207.15
02/26/2012,0,-0.7,41.47338,38.88,206.96
02/27/2012,0.33,-0.7,41.997684,38.70,206.78
02/28/2012,0,-0.7,0,0.00,206.66
03/01/2012,0,-0.6,41.37963,36.27,206.32
03/02/2012,6.5,-0.6,41.626156,33.93,206.24
03/03/2012,2.5,-0.6,41.938656,34.39,206.19
03/04/2012,0,-0.6,41.9375,29.23,206
03/05/2012,0,-0.6,41.872684,30.79,205.87
03/06/2012,0,-0.6,42.037037,40.97,205.67
03/07/2012,0,-0.6,41.686344,40.93,205.42
03/08/2012,12.5,-0.6,42.155094,36.85,205.21
03/09/2012,0,-0.6,42.177082,38.75,204.98
03/10/2012,0,-0.6,41.833332,40.52,204.71
03/11/2012,0,-0.6,42.050926,39.20,204.44
03/12/2012,6,-0.6,33.79398,38.86,204.21
03/13/2012,19,-0.6,33.144676,39.69,204.35
03/14/2012,13,-0.6,33.91898,37.19,204.4
03/15/2012,8.5,-0.6,34.86111,35.32,204.21
03/16/2012,0,-0.6,29.886574,35.25,204.32
03/17/2012,0,-0.6,29.796297,35.23,204.19
03/18/2012,0,-0.6,29.373842,42.15,204.04
03/19/2012,0.67,-0.6,29.369213,38.89,203.85
03/20/2012,0.33,-0.6,29.703703,33.27,203.66
03/21/2012,0.5,-0.6,30.002316,26.36,203.47
03/22/2012,0,-0.6,30.523148,32.93,203.29
03/23/2012,8.67,-0.6,25.855324,44.11,203.21
03/24/2012,6,-0.6,25.684029,37.13,203.08
03/25/2012,18,-0.6,25.172453,36.75,202.98
03/26/2012,0.33,-0.6,25.22801,37.14,202.86
03/27/2012,1.33,-0.6,25.390047,38.87,202.8
03/28/2012,0.33,-0.6,25.16551,36.42,202.79
03/29/2012,0.67,-0.6,25.73264,39.20,202.73
03/30/2012,27.67,-0.6,20.109953,35.04,203.19
03/31/2012,8.34,-0.6,19.914352,31.81,203.93
04/01/2012,10.67,-0.5,20.195602,38.05,204.35
04/02/2012,4.33,-0.5,24.577547,40.54,204.7
04/03/2012,1.67,-0.5,22.97801,38.47,204.84
04/04/2012,0,-0.5,22.9375,40.01,204.86
04/05/2012,0,-0.5,19.16088,31.03,204.82
04/06/2012,1,-0.5,16.24537,27.73,204.8
04/07/2012,0,-0.5,15.166667,40.21,204.73
04/08/2012,0,-0.5,17.64699,39.04,204.65
04/09/2012,0,-0.5,19.346066,28.88,204.54
04/10/2012,0,-0.5,17.59838,21.82,204.42
04/11/2012,0,-0.5,18.141203,21.95,204.25
04/12/2012,0,-0.5,17.82176,21.99,204.07
04/13/2012,0,-0.5,17.237268,27.46,203.91
04/14/2012,0,-0.5,16.766203,38.71,203.76
04/15/2012,0,-0.5,16.217592,41.40,203.57
04/16/2012,0,-0.5,16.688658,40.88,203.39
04/17/2012,0,-0.5,15.988426,41.13,203.21
04/18/2012,0,-0.5,16.12037,41.24,203.02
04/19/2012,0,-0.5,16.936342,40.89,202.82
04/20/2012,0,-0.5,15.439815,40.75,202.62
04/21/2012,0,-0.5,15.686342,40.75,202.42
04/22/2012,0,-0.5,15.972222,41.03,202.22
04/23/2012,0,-0.5,16.258102,41.55,202
04/24/2012,0.5,-0.5,16.127316,38.41,201.81
04/25/2012,0,-0.5,16.18287,31.94,201.62
04/26/2012,0,-0.5,15.855324,31.98,201.45
04/27/2012,0.33,-0.5,15.986111,30.72,201.29
04/28/2012,0,-0.5,15.967592,45.96,201.1
04/29/2012,0.33,-0.5,16.184029,61.58,200.83
04/30/2012,0,-0.5,16.748842,71.28,200.54
05/01/2012,25.5,-0.3,16.032408,58.21,200.3
05/02/2012,0,-0.3,16.358797,55.92,200.11
05/03/2012,8,-0.3,16.586805,58.10,199.94
05/04/2012,1.5,-0.3,16.54514,59.26,199.74
05/05/2012,14.33,-0.3,15.881945,55.91,199.58
05/06/2012,18.67,-0.3,16.29861,58.21,199.42
05/07/2012,2.33,-0.3,16.29051,59.93,199.29
05/08/2012,6.33,-0.3,16.877316,59.23,199.06
05/09/2012,0,-0.3,16.961805,58.03,198.83
05/10/2012,12.67,-0.3,17.16551,57.98,198.6
05/11/2012,0.67,-0.3,17.761574,57.97,198.38
05/12/2012,0,-0.3,16.712963,57.98,198.13
05/13/2012,0,-0.3,16.605324,59.00,197.86
05/14/2012,1.33,-0.3,17.29051,59.88,197.6
05/15/2012,17.67,-0.3,17.22338,59.30,197.33
05/16/2012,13.67,-0.3,16.994213,59.36,197.09
05/17/2012,0.33,-0.3,17.925926,55.83,196.83
05/18/2012,0,-0.3,17.376158,57.54,196.57
05/19/2012,12,-0.3,17.104166,58.83,196.31
05/20/2012,27.33,-0.3,17.431713,57.84,196.08
05/21/2012,17.33,-0.3,17.06713,55.87,195.9
05/22/2012,5.33,-0.3,0,0.00,195.67
05/23/2012,14.67,-0.3,17.194445,56.55,195.46
05/24/2012,20.67,-0.3,17.60764,57.47,195.22
05/25/2012,4.67,-0.3,16.87963,54.86,194.98
05/26/2012,0.67,-0.3,16.925926,54.74,194.74
05/27/2012,0,-0.3,17.17824,54.79,194.48
05/28/2012,9.33,-0.3,17.05787,55.82,194.24
05/29/2012,8.33,-0.3,17.185184,56.39,194.02
05/30/2012,9.33,-0.3,16.858797,53.98,193.79
05/31/2012,2,-0.3,17.69676,54.77,193.53
06/01/2012,1.67,0,28.038195,50.27,193.26
06/02/2012,17,0,28.743055,51.76,193.01
06/03/2012,14.67,0,28.43287,45.48,192.82
06/04/2012,2.33,0,29.680555,49.95,192.59
06/05/2012,0,0,29.270834,56.69,192
06/06/2012,0.33,0,28.655092,58.85,191.95
06/07/2012,6.67,0,28.958334,55.55,191.66
06/08/2012,13.67,0,29.380787,46.39,191.45
06/09/2012,0.33,0,30.152779,45.17,191.15
06/10/2012,0,0,28.966434,45.14,190.85
06/11/2012,2.67,0,29.53588,49.82,190.54
06/12/2012,18,0,29.708334,54.88,190.21
06/13/2012,19.67,0,29.284721,39.89,190.1
06/14/2012,1,0,29.51736,45.87,189.93
06/15/2012,3.67,0,29.29051,51.86,189.67
06/16/2012,10,0,30.206018,53.32,189.42
06/17/2012,8.33,0,29.77199,56.79,189.11
06/18/2012,58.33,0,29.070602,18.97,189.15
06/19/2012,2.67,0,28.873842,18.72,189.22
06/20/2012,0,0,29.883102,28.38,189.05
06/21/2012,1,0,27.99074,33.57,188.8
06/22/2012,0,0,29.74074,41.00,188.51
06/23/2012,0.33,0,29.190971,58.00,188.17
06/24/2012,0,0,30.302084,58.20,187.79
06/25/2012,4,0,30.364584,54.05,187.44
06/26/2012,24.67,0,29.487268,51.35,187.14
06/27/2012,0.33,0,29.85764,54.86,186.78
06/28/2012,7,0,29.16551,53.51,186.44
06/29/2012,38.67,0,31.55324,38.55,186.3
06/30/2012,11.33,0,30.019676,35.58,186.2
07/01/2012,12.33,0.2,41.380787,49.37,186.01
07/02/2012,32.33,0.2,41.077545,63.15,186.11
07/03/2012,52.33,0.2,35.33912,18.77,186.47
07/04/2012,85.67,0.2,34.76273,12.12,188.07
07/05/2012,12.67,0.2,33.398148,17.23,188.32
07/06/2012,7,0.2,29.261574,17.25,188.51
07/07/2012,13,0.2,33.95602,13.22,188.64
07/08/2012,0,0.2,33.913193,40.07,188.63
07/09/2012,2,0.2,33.91551,45.70,188.5
07/10/2012,0.33,0.2,34.44213,45.79,188.31
07/11/2012,33.67,0.2,34.86227,32.70,188.46
07/12/2012,5.33,0.2,34.60301,40.30,188.4
07/13/2012,0,0.2,34.66088,44.69,188.23
07/14/2012,6,0.2,34.635418,51.86,188.07
07/15/2012,10.33,0.2,34.461807,51.58,187.94
07/16/2012,14.67,0.2,34.524307,45.11,187.8
07/17/2012,49.67,0.2,35.09722,22.87,188.04
07/18/2012,61.67,0.2,34.72338,17.05,188.6
07/19/2012,35,0.2,34.40625,10.95,188.88
07/20/2012,2.67,0.2,34.25347,15.42,188.99
07/21/2012,31.33,0.2,35.145832,12.41,189.06
07/22/2012,69.67,0.2,34.02662,0.85,190.05
07/23/2012,42.67,0.2,31.186342,0.90,190.69
07/24/2012,11.67,0.2,24.167824,9.20,191.16
07/25/2012,1.67,0.2,35.77778,20.90,191.49
07/26/2012,19,0.2,35.47222,34.02,191.55
07/27/2012,18.67,0.2,35.34028,38.23,191.63
07/28/2012,9.67,0.2,35.43287,29.14,191.97
07/29/2012,54.67,0.2,35.407406,0.64,192.37
07/30/2012,79.67,0.2,23.211805,0.69,193.71
07/31/2012,16.33,0.2,35.10764,4.14,194.71
08/01/2012,37.67,0.4,34.6875,5.04,195.52
08/02/2012,70.33,0.4,29.024305,0.77,197.31
08/03/2012,60.67,0.4,3.2361112,0.81,199.06
08/04/2012,57.33,0.4,20.219908,0.79,200.48
08/05/2012,39.33,0.4,27.15162,0.67,201.74
08/06/2012,52.33,0.4,31.733797,0.71,202.9
08/07/2012,469.33,0.4,12.006945,0.89,204.93
08/08/2012,220.67,0.4,25.962963,11.72,209.2
08/09/2012,12.4,0.4,33.59722,17.42,211.91
08/10/2012,6,0.4,35.494213,17.54,213.19
08/11/2012,61.67,0.4,38.756943,17.71,214.43
08/12/2012,12.33,0.4,40.494213,17.60,215.11
08/13/2012,8,0.4,40.368057,17.70,215.19
08/14/2012,20,0.4,40.505787,17.50,214.24
08/15/2012,68.67,0.4,35.61574,17.61,213.72
08/16/2012,44.33,0.4,37.498844,17.55,213.16
08/17/2012,5,0.4,37.20486,17.55,212.92
08/18/2012,0,0.4,37.949074,26.54,213.04
08/19/2012,0.33,0.4,37.85764,32.63,213.08
08/20/2012,9.67,0.4,37.563656,32.67,213.13
08/21/2012,9.33,0.4,37.55324,32.45,213.13
08/22/2012,0.67,0.4,38.11574,32.39,212.66
08/23/2012,0,0.4,38.064816,17.50,211.96
08/24/2012,2.67,0.4,31.918982,17.53,211.22
08/25/2012,2.67,0.4,38.625,17.95,210.56
